reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
ANADY67KNW4Z,B0002E2KPC,Ranger Tim,"[0, 0]",Thought I'd try this but there's another brand that I prefer.  Needed to re-shift this capo a lot to get it to hold down strings evenly and not mute some.,3,Second best.,1358208000,"01 15, 2013"
ALVO1A5UB8DG0,B0002E2KPC,Sunluvr "gail","[0, 0]","...but for a small woman with small hands, it's difficult to operate.  It also exerts a whole lot of pressure on the strings, which can't be good for them.  I ordered a Schubb brand capo that's much easier to operate and doesn't smash the strings like a brute because the pressure is adjustable.  The only drawback to the Schubb is you can't clip it to the headstock, a convenience that's important to a lot of professional musicians.  I'm keeping both, if I need the convenience of this clip on style I'll use it.  When playing at home I'll use the more gentle Schubb.",3,It works...,1399334400,"05 6, 2014"
A2PTJ004ZPRVHX,B0002E2S36,L. G. Pichardo Calderon,"[0, 1]","Like other reviewer wrote previously, I received less picks than advertised (I received a total of 7 picks). I don't know if the people at customs ""borrowed"" some from me, but I find very strange that more than one person is having the same problem. Other than that, the picks are good, seem to be durable and produce a nice sound.",3,Less than 12 picks...but good sound,1229126400,"12 13, 2008"
A2N4QZ92NBKJZZ,B0002E2TTO,Phaeton,"[0, 1]","I gave this 3 stars simply because the review has to conatin a star rating. I have nothing to say against the product or the company, only that this is NOT a GUITAR CASE! It is a MANDOLIN case! Amazon should correct this.Stagg STB-10W  Acoustic Guitar BagEpiphone Case for Epiphone Dot, Sheraton, 335",3,NOT A GUITAR CASE!,1326844800,"01 18, 2012"
AM9EL9YBP070A,B0002E2XCW,Wayne M. Simpson "The Stag Hunter","[0, 0]","I wanted to experiment with a thin pick. I like the action but thinner picks tend to ""click"" over the strings and I don't care much for that. These are certainly pretty though, and the feel is typical Fender celluloid, smooth and a little slippery. Might be hard to hold with sweaty fingers. Celluloid is highly flammable, so be aware of that if you smoke (I don't).",3,A pick is a pick...,1296777600,"02 4, 2011"
A2J4GBHSDLP4DF,B0002E37G8,SJ Holley,"[0, 1]",I got this for my Ibanez acoustic and found it was a real challenge to get it attached at the neck.  It took a few trys before I could get it buttoned so the strap would stay put.  Even so it was a good quality button.  The leather is tough and will last for years.  It will probably outlast the guitar.If you're looking for a good way to attach a strap to the guitar neck is a possible option.  Maybe if you have a Martin it might be a better fit.  But it's really worth the hassle.,3,Challenging To Apply,1334534400,"04 16, 2012"
ACWH4WJMC5UFN,B0002E382Q,H. S. Ryu "Paul","[3, 4]","These cables work very well at transmitting sound. So why only three stars? Well, these are far from the most well thought out instrument cables you will find. These are stiff, thick, and heavy. While that's good for most analog cables, these cables are so stiff and heavy that, for instance, a portable tuner or a small stomp box might easily be moved around just by having one end of this cable in there.With so many amps having plastic jacks these days, you have to wonder what kind of stress these cables might be putting your amp jacks and pickguard-mounted output jacks under if these cables can fling a tuner around just by being plugged into one. I mean, let's face it. You never know what will happen at a gig. Sometimes you're playing with a 12 foot cable when you should have a 18 foot cable. A cable shouldn't come out because of a gentle pull, but if it's between the cable falling out and it moving a bass head around or you tripping on it, you want the cable to fall out. If everything you have is heavy or Velcro'd to the ground, this isn't a problem, but it is for me. I feel like when you're playing with these cables, you're worried about stepping on the cable not because you want to pull it out, but because it's seriously like a trip wire out there.Lastly, these plugs are huge. That's not really a problem if you play a Strat or a Tele, but what about a P-Bass or a J-Bass where the plug comes out at a right angle from the body? This is going to stick out a lot, and to loop it around your strap, it's going to be a huge, stiff, cumbersome loop. I know people often buy 90 degree plugs for those kinds of instruments, but most normal straight plugs do just fine. So yeah, if you like to move around on stage, get more flexible cables. You'll thank me.These cables are just poorly thought out. They'd work great as patch cords, or keyboards, drum machines, from pedal board to amp (as long as you have a metal jack). Monster has a cable that costs half as much but works twice as well for actual instrument use, and at that price, Pro Co cables are also excellent, and they have brand name plugs, as well.",3,Poor cables for active guitar players.,1346025600,"08 27, 2012"
A3G6KKDMMFQQ5K,B0002E38AS,Mike Griffith,"[0, 0]","The monster chord is great looking, but for me, they are too stiff. I play an acoustic guitar, so I don't run around a lot. The cord must be made to be able to take some abuse, but I don't need that.",3,Not that impressed,1373846400,"07 15, 2013"
A1LJXZC1RFW07C,B0002E3A8S,K. Ray,"[0, 0]","I am using it with a Musician's Gear music stand.  The shelf fits, but moves easily when moving stuff on the shelf of the stand.  It is made out of plastic which flexes fairly easily and doesn't feel as sturdy as the metal shelf of the stand.  There aren't any other options though unless you know some one who can do metal fabrication. It is a good thing it does not cost a lot.",3,"It works, but moves around easly",1402185600,"06 8, 2014"
A2YWZRHDA9KDS4,B0002E3B78,hgprs "hgprs","[1, 1]",This mic is fine. One should know that it has quite low gain and requires the use of a boost/preamp for the guitar sound to be heard.,3,Fine,1387152000,"12 16, 2013"
AD4QZUGLI9OSK,B0002E3CHC,Karl Brody "Me","[1, 1]","Not sure if these are more on the brass side or the bronze? Not really to my liking compared to the phospher bronze. The EXPs are nice strings. They have a nice feel to them along with less string noise. And they last. My two acoustic  guitars, a Takamine Mini jumbo and a Gretsch jumbo, both made from mahogany are both nice sounding guitars. I figured i would try these 80/20 strings after using phospher bronze. Only real problem i noticed is the 80/20s seem brighter and they ring longer. I prefer the warmer tone. And since my guitars have alot of ""boom"" already, i dont need the extra ring to complicate the sound with overtones when strumming fast. I imagine these strings may work in some instances, but i am going back to the phospher bronze for my guitars.",3,80/20 Bronze Strings,1293840000,"01 1, 2011"
A2JMJVNTBL7K7E,B0002E3CHC,K. Lin "yesuaini99","[1, 1]",I like Elixir.  I had to try this one because of another friend said it's ok and cheaper.I tried it and the quality is low end.The sound is not as crisp.The gauge is too heavy for my fingers (not their problem)All 6 strings are wrapped inside one single bag.I'd go back to Elixir next time.,3,tonal quality is flat,1360195200,"02 7, 2013"
A356YVTEMDX69J,B0002E3CHC,Psych PhD "Psych PhD","[0, 0]","I like D'Addario strings, but these did not impress me. They are not worth the extra cost, in my opinion.",3,I wasn't impressed...,1378166400,"09 3, 2013"
AR6CAR106LX2Y,B0002E3CHC,TIMOTHY A. BILLINGSLEY "BamaGuitar","[0, 0]",not worth the price or matched the hype that you hear and read about. GHS strings are much cheaper and much better strings than these. I think they lasted a week on my guitar until I could get some more GHS or Slinky Acoustics on it.,3,They were strings...,1388880000,"01 5, 2014"
